,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,execution,write_delta,was_cached,cache_writes,cache_reads,execution_trigger,triggered_by,threshold,network_speed,runtime,latency
0,a92e31721c184ba614b6c032ee0cafc0,select,118219297,40067679688,0,0.4059060581267194,0,1,801353593760,1,300891A,,2024-04-14 12:14:36,338.92672943233623,6778.534588646725,0.0008476372112735,2.84,False,False,normal,False,False,0,1,immediate,a92e31721c184ba614b6c032ee0cafc0,1101.0348695652174,17179869184.0,0.3414488916795581,0.3414488916795581
1,3d22f2f546489140320bbefcdd273019,select,6782357442,13605258469,0,0.1457723764221054,0,1,272105169380,1,29739A,,2024-04-14 12:15:31,2.0059778012802645,40.11955602560529,0.0008476372112735,2.08,False,False,normal,False,False,0,1,immediate,3d22f2f546489140320bbefcdd273019,1101.0348695652174,17179869184.0,0.6456674082648209,0.6456674082648209
2,68f2e33dad8df884b5cb930dc425f29f,select,7106639472,23307173710,0,0.2424803079698549,0,1,466143474200,1,59259A,,2024-04-14 12:15:50,3.27963361611768,65.5926723223536,0.0012714558169103,2.8,False,False,normal,False,False,0,1,immediate,68f2e33dad8df884b5cb930dc425f29f,1101.0348695652174,17179869184.0,0.7126390385216385,0.7126390385216385
3,286bd2aadd5993c446df409b551994a1,select,546198895,57789366378,0,0.5847225458804575,0,1,1155787327560,1,59743A,,2024-04-14 12:16:31,105.80278888700424,2116.055777740085,0.0004238186056367,4.15,False,False,normal,False,False,0,1,immediate,286bd2aadd5993c446df409b551994a1,1101.0348695652174,17179869184.0,0.4875402507798576,0.4875402507798576
4,dd6548a182852aa27c0ad4fed39e6b26,select,3065229712,57757636556,0,0.5859568941910404,0,1,1155152731120,1,1460A,,2024-04-14 12:16:48,18.842841151475827,376.8568230295165,0.0006357279084551,4.55,False,False,normal,False,False,0,1,immediate,dd6548a182852aa27c0ad4fed39e6b26,1101.0348695652174,17179869184.0,0.5926340368122969,0.5926340368122969
5,4276ae8f0546ae764cd9ea99763c69a5,select,1148828007,27483798429,0,0.2879915712445908,0,1,549675968580,1,59394A,,2024-04-14 12:16:50,23.92333600986105,478.466720197221,0.0014833651197287,2.17,False,False,normal,False,False,0,1,immediate,4276ae8f0546ae764cd9ea99763c69a5,1101.0348695652174,17179869184.0,0.3415888195995982,0.3415888195995982
6,952eba784bfa9ad0cb80408878ad405f,select,496902837,40002297809,0,0.4061874051861323,0,1,800045956180,1,228709A,,2024-04-14 12:16:58,80.50325904860954,1610.0651809721908,0.0006357279084551,2.9,False,False,normal,False,False,0,1,immediate,952eba784bfa9ad0cb80408878ad405f,1101.0348695652174,17179869184.0,0.3421260978379653,0.3421260978379653
7,eff7ad6427808438dfa3a6b812415da5,select,244070545,34887022400,0,0.3545611744521087,0,1,697740448000,1,228811A,,2024-04-14 12:17:07,142.93827385029192,2858.7654770058384,0.0006357279084551,2.5,False,False,normal,False,False,0,1,immediate,eff7ad6427808438dfa3a6b812415da5,1101.0348695652174,17179869184.0,0.3885883580013072,0.3885883580013072
8,001fc7dd57242121b44b06e1915d8b5b,delete,152488125,0,35447329,0.0044128091017181,0,1,0,1,918A,96A,2024-04-14 12:17:14,0.0,0.0,0.0008476372112735,0.06,False,False,normal,False,False,0,0,immediate,001fc7dd57242121b44b06e1915d8b5b,1101.0348695652174,17179869184.0,0.013145687730909602,
9,2d7c99c98ee0e611255db2df9813e913,select,429236785,44203986991,0,0.4453994619804083,0,1,884079739820,1,59743A,,2024-04-14 12:17:20,102.9827557556606,2059.655115113212,0.0010595465140919,3.16,False,False,normal,False,False,0,1,immediate,2d7c99c98ee0e611255db2df9813e913,1101.0348695652174,17179869184.0,0.4273767212902057,0.4273767212902057
10,f7e862f8d4691dab35ad4b86f72f22a6,delete,1349336793,0,31428685,0.0062878490196547,0,1,0,1,59393A,1176A,2024-04-14 12:17:45,0.0,0.0,0.0004238186056367,0.26,False,False,normal,False,False,0,0,immediate,f7e862f8d4691dab35ad4b86f72f22a6,1101.0348695652174,17179869184.0,0.0835150532542731,
11,2585dbd03cbc6357006735b19fd6b125,select,361588945,24382766285,0,0.2470187978487751,0,1,487655325700,1,58A,,2024-04-14 12:17:48,67.43227806646577,1348.6455613293156,0.0010595465140919,1.77,False,False,normal,False,False,0,1,immediate,2585dbd03cbc6357006735b19fd6b125,1101.0348695652174,17179869184.0,0.33831619563868953,0.33831619563868953
12,913c0458c081c49e8de4cddabe945812,select,1812244451,13888949683,0,0.1411605179841982,0,1,277778993660,1,82955A,,2024-04-14 12:17:56,7.663949350395886,153.27898700791772,0.0010595465140919,1.27,False,False,normal,False,False,0,1,immediate,913c0458c081c49e8de4cddabe945812,1101.0348695652174,17179869184.0,0.36501455771462604,0.36501455771462604
13,c4779546854349e3c6a73a775b92640d,select,3417975704,24530429035,0,0.2508094999533854,0,1,490608580700,1,30304A,,2024-04-14 12:18:05,7.176888064561854,143.53776129123708,0.0002119093028183,2.28,False,False,normal,False,False,0,1,immediate,c4779546854349e3c6a73a775b92640d,1101.0348695652174,17179869184.0,0.4925979504218227,0.4925979504218227
14,3e17c87a3cb3d0e5dc07b17835637476,select,551793616,15031455369,0,0.1526974868936552,0,1,300629107380,1,228961A,,2024-04-14 12:18:16,27.24108241404518,544.8216482809037,0.0004238186056367,1.15,False,False,normal,False,False,0,1,immediate,3e17c87a3cb3d0e5dc07b17835637476,1101.0348695652174,17179869184.0,0.22335765122005405,0.22335765122005405
15,6a734b83fc8691ccc049e2b59df46cc5,select,555808589,32477611753,0,0.3293451956033988,0,1,649552235060,1,228551A,,2024-04-14 12:18:57,58.4330872098128,1168.661744196256,0.0006357279084551,2.37,False,False,normal,False,False,0,1,immediate,6a734b83fc8691ccc049e2b59df46cc5,1101.0348695652174,17179869184.0,0.3436964740659826,0.3436964740659826
16,32d9d5beaebaabe767fc5c0f2686c02b,select,3084952101,19840354476,0,0.2107722519818026,0,1,396807089520,1,59428A,,2024-04-14 12:19:19,6.431333073070621,128.62666146141245,0.0012714558169103,1.94,False,False,normal,False,False,0,1,immediate,32d9d5beaebaabe767fc5c0f2686c02b,1101.0348695652174,17179869184.0,0.41293765479134426,0.41293765479134426
17,1e1b4a047311282192ccbd967edd1797,select,331344254,13266236708,0,0.1383732671223491,0,2,397987101240,1,"59360A,83120A",,2024-04-14 12:19:37,40.03762415629516,1201.1287246888548,0.0006357279084551,1.01,False,False,normal,False,False,0,1,immediate,1e1b4a047311282192ccbd967edd1797,1101.0348695652174,17179869184.0,0.2870755294209827,0.2870755294209827
18,e98e807c3fd69fc7c1d6922913325700,select,292382989,36606351874,0,0.3709225379730531,0,2,1098190556220,1,"29383A,97001A",,2024-04-14 12:19:44,125.20000564738736,3756.000169421621,0.0008476372112735,2.62,False,False,normal,False,False,0,1,immediate,e98e807c3fd69fc7c1d6922913325700,1101.0348695652174,17179869184.0,0.3263147695618331,3.4398781479875034
19,5085c9bb61f5773e704bf38f7a064ed5,select,1745160783,20835129686,0,0.2112162937902782,0,1,416702593720,1,228915A,,2024-04-14 12:19:51,11.938802366498056,238.7760473299611,0.0010595465140919,1.74,False,False,normal,False,False,0,1,immediate,5085c9bb61f5773e704bf38f7a064ed5,1101.0348695652174,17179869184.0,0.33423633884253257,0.33423633884253257
20,8990795c097d0a45e56642884932f6c0,select,554973355,31741253426,0,0.3230442561943647,0,2,952237602780,1,"83251A,2097A",,2024-04-14 12:20:02,57.19419345096306,1715.825803528892,0.0006357279084551,2.33,False,False,normal,False,False,0,1,immediate,8990795c097d0a45e56642884932f6c0,1101.0348695652174,17179869184.0,0.3244628827678835,0.3244628827678835
21,a4d00b6b5bccacbdac68356fd5e90462,select,243462696,29812987516,0,0.2998563315701903,0,1,596259750320,1,29381A,,2024-04-14 12:20:07,122.45402686249724,2449.080537249945,0.0012714558169103,2.12,False,False,normal,False,False,0,1,immediate,a4d00b6b5bccacbdac68356fd5e90462,1101.0348695652174,17179869184.0,0.3600645174331968,0.3600645174331968
22,97c96170580fcf2ccd4f6cfebcd73271,select,2389628647,32058789168,0,0.3256178435943774,0,1,641175783360,1,30033A,,2024-04-14 12:20:11,13.415803835565583,268.3160767113117,0.0002119093028183,2.64,False,False,normal,False,False,0,1,immediate,97c96170580fcf2ccd4f6cfebcd73271,1101.0348695652174,17179869184.0,0.4595118109375592,0.4595118109375592
23,42bd8f7b59a4415fdc4976ac9d60d5e1,select,381078916,11168094992,0,0.1149417623105441,0,1,223361899840,1,96998A,,2024-04-14 12:20:23,29.30651506314246,586.1303012628492,0.0006357279084551,0.86,True,True,normal,False,False,1,1,immediate,42bd8f7b59a4415fdc4976ac9d60d5e1,1101.0348695652174,17179869184.0,13.971371522846487,13.971371522846487
24,c6503335d3f236beb26e9e6ec370a14d,insert,9274751502,0,2655191010,0.0408420875218999,0,1,0,1,45A,1045A,2024-04-14 12:20:33,0.0,0.0,0.0006357279084551,2.3,False,False,normal,True,False,0,0,immediate,c6503335d3f236beb26e9e6ec370a14d,1101.0348695652174,17179869184.0,0.8693875501871726,
25,acf2362380c38660dfe7cb6594b26755,select,255479056,20948722516,0,0.2106326597759765,0,1,418974450320,1,229098A,,2024-04-14 12:20:51,81.99780774201702,1639.9561548403403,0.0004238186056367,1.5,False,False,normal,False,False,0,1,immediate,acf2362380c38660dfe7cb6594b26755,1101.0348695652174,17179869184.0,0.26363646357927684,0.26363646357927684
26,ff7d1d70816522b89261f18f7ca94f05,select,734776852,73721783944,0,0.7430525755039263,0,1,1474435678880,1,34A,,2024-04-14 12:21:13,100.3322079939448,2006.644159878896,0.0002119093028183,5.28,False,False,normal,False,False,0,1,immediate,ff7d1d70816522b89261f18f7ca94f05,1101.0348695652174,17179869184.0,0.5465796708708675,0.5465796708708675
27,98bd33a1e37622cd7085a8810a6949c9,select,3255619851,10210396743,0,0.1118388486269833,0,1,204207934860,1,229107A,,2024-04-14 12:21:19,3.1362374018771764,62.72474803754353,0.0006357279084551,1.28,False,False,normal,False,False,0,1,immediate,98bd33a1e37622cd7085a8810a6949c9,1101.0348695652174,17179869184.0,0.4320494610489173,0.4320494610489173
28,ba3c34ebe5a638862e5ee5907031b3ae,insert,753745770,0,1479282879,0.0172865204053723,0,1,0,1,30372A,476A,2024-04-14 12:22:33,0.0,0.0,0.0006357279084551,0.55,False,False,normal,True,False,0,0,immediate,ba3c34ebe5a638862e5ee5907031b3ae,1101.0348695652174,17179869184.0,0.22472823082966623,
29,ac68116b800db2f35490693a8acaf14e,select,1034734671,12311727904,0,0.1265265852908625,0,1,246234558080,1,82803A,,2024-04-14 12:22:36,11.898439521796984,237.9687904359397,0.0010595465140919,1.04,False,False,normal,False,False,0,1,immediate,ac68116b800db2f35490693a8acaf14e,1101.0348695652174,17179869184.0,0.24486135290599131,0.24486135290599131
30,610c026b434f5d59d46e85f4609a43e1,insert,455556958,0,7686119486,0.0835863572700128,0,1,0,1,83066A,158A,2024-04-14 12:22:40,0.0,0.0,0.0010595465140919,2.25,False,False,normal,True,False,0,0,immediate,610c026b434f5d59d46e85f4609a43e1,1101.0348695652174,17179869184.0,0.9630921571360059,
31,cd7e0946417f5167c95fc4c96fc02086,select,3867233932,32711532723,0,0.3345020242181697,0,2,981345981690,1,"241481A,47A",,2024-04-14 12:22:44,8.458638214855217,253.75914644565648,0.0008476372112735,2.93,False,False,normal,False,False,0,1,immediate,cd7e0946417f5167c95fc4c96fc02086,1101.0348695652174,17179869184.0,0.5869960720079189,0.5869960720079189
32,bf01ba8b9d407b52aa647170106b3b20,insert,1761723842,0,1751604356,0.0213754951264331,0,2,0,1,"82782A,29069A",1286A,2024-04-14 12:22:55,0.0,0.0,0.0006357279084551,0.79,False,False,normal,True,False,0,0,immediate,bf01ba8b9d407b52aa647170106b3b20,1101.0348695652174,17179869184.0,0.3171471563987245,
33,e1943639aed702ae82ecc3cd54c8206e,select,1819929499,22631176820,0,0.2361997105684698,0,1,452623536400,1,257027A,,2024-04-14 12:24:00,12.435194238257688,248.70388476515376,0.0004238186056367,1.92,False,False,normal,False,False,0,1,immediate,e1943639aed702ae82ecc3cd54c8206e,1101.0348695652174,17179869184.0,0.4096220227171993,0.4096220227171993
34,fc283525aa34143cebb43357239e54b5,select,5396649921,42735161727,0,0.4436761311977855,0,1,854703234540,1,32A,,2024-04-14 12:24:03,7.918831562652329,158.37663125304658,0.0012714558169103,3.93,False,False,normal,False,False,0,1,immediate,fc283525aa34143cebb43357239e54b5,1101.0348695652174,17179869184.0,0.6362113318120203,0.6362113318120203
35,1a638ffd8a82d1082bad5b6936dbf0cd,select,3667561730,65515645812,0,0.6612443993422987,0,1,1310312916240,1,688A,,2024-04-14 12:24:31,17.863542766327207,357.27085532654417,0.0006357279084551,5.18,False,False,normal,False,False,0,1,immediate,1a638ffd8a82d1082bad5b6936dbf0cd,1101.0348695652174,17179869184.0,0.6483690717647471,0.6483690717647471
36,fb9eabb6b35726fd33ab8bb4f8bdc380,insert,366358489,0,3335589409,0.0337725808470715,0,1,0,1,97032A,2124A,2024-04-14 12:24:35,0.0,0.0,0.0010595465140919,0.99,False,False,normal,True,False,0,0,immediate,fb9eabb6b35726fd33ab8bb4f8bdc380,1101.0348695652174,17179869184.0,0.4265248756552683,
37,2e5ba6d1c4b8e99c0bad8930c662b4c4,select,994030869,30166341488,0,0.3209397650163434,0,2,904990244640,1,"241257A,29866A",,2024-04-14 12:24:42,30.347489629117344,910.4246888735204,0.0008476372112735,2.37,False,False,normal,False,False,0,1,immediate,2e5ba6d1c4b8e99c0bad8930c662b4c4,1101.0348695652174,17179869184.0,0.3752391324268196,0.3752391324268196
38,c3721163944d39ad93f524dc6b33fa0e,select,788316771,24550439290,0,0.2505351914465522,0,1,491008785800,1,279395A,,2024-04-14 12:24:53,31.14286057729958,622.8572115459916,0.0004238186056367,1.86,False,False,normal,False,False,0,1,immediate,c3721163944d39ad93f524dc6b33fa0e,1101.0348695652174,17179869184.0,0.33473342446613097,0.33473342446613097
39,9951a656ecf5c2de15f7c15b4f3f691d,select,902352724,22913161749,0,0.2324644595659826,0,2,687394852470,1,"228643A,40A",,2024-04-14 12:25:01,25.39268862339025,761.7806587017075,0.0012714558169103,1.76,False,False,normal,False,False,0,1,immediate,9951a656ecf5c2de15f7c15b4f3f691d,1101.0348695652174,17179869184.0,0.28592323112500273,0.28592323112500273
40,629ef7542c0c2756e4337fd383a05638,select,1451281163,76131459120,0,0.7644970771732259,0,1,1522629182400,1,23A,,2024-04-14 12:25:23,52.45810464639786,1049.1620929279572,0.0006357279084551,5.54,False,False,normal,False,False,0,1,immediate,629ef7542c0c2756e4337fd383a05638,1101.0348695652174,17179869184.0,0.5961924392588871,0.5961924392588871
41,59a648da39d9b7fede1f8add447a27f6,select,4570027213,22262688720,0,0.2288168429860756,0,1,445253774400,1,82860A,,2024-04-14 12:25:27,4.871456488633386,97.42912977266772,0.0010595465140919,2.31,False,False,normal,False,False,0,1,immediate,59a648da39d9b7fede1f8add447a27f6,1101.0348695652174,17179869184.0,0.5397211647819384,0.5397211647819384
42,4ae6bf6dcfb7fb949a637a11bb7e1c57,select,311643102,22893842665,0,0.2373631753959929,0,1,457876853300,1,3603A,,2024-04-14 12:25:39,73.4617340094375,1469.23468018875,0.0002119093028183,1.69,False,False,normal,False,False,0,1,immediate,4ae6bf6dcfb7fb949a637a11bb7e1c57,1101.0348695652174,17179869184.0,0.2456977128234754,0.2456977128234754
43,f90f851e30a499ac83a671283724efaf,delete,4336305369,0,42809737,0.0042459933024528,0,2,0,1,"113A,1286A",2078A,2024-04-14 12:26:08,0.0,0.0,0.0002119093028183,0.72,False,False,normal,True,False,0,0,immediate,f90f851e30a499ac83a671283724efaf,1101.0348695652174,17179869184.0,0.259512898497408,
44,6874b4f0a00cdec9b3779a67e317ba6e,select,2593066426,99570172911,0,0.3260007299729414,0,2,2987105187335,1,"1286A,82997A",,2024-04-14 12:26:18,38.398620225389365,1151.9586067616808,0.0010595465140919,3.29,False,False,normal,False,False,0,1,immediate,6874b4f0a00cdec9b3779a67e317ba6e,1101.0348695652174,17179869184.0,0.4685606143526029,0.4685606143526029
45,5257d96d35bc18b51800868a49925dc8,update,1504260570,0,108602044,0.0081579880315288,0,2,0,1,"29319A,31A",1325A,2024-04-14 12:26:22,0.0,0.0,0.0008476372112735,0.31,False,False,normal,True,False,0,0,immediate,5257d96d35bc18b51800868a49925dc8,1101.0348695652174,17179869184.0,0.10428142510314654,
46,ba3c34ebe5a638862e5ee5907031b3ae,insert,753745770,0,1479282879,0.0172865204053723,0,1,0,1,29315A,1512A,2024-04-14 12:26:41,0.0,0.0,0.0006357279084551,0.55,False,False,normal,True,False,0,0,immediate,ba3c34ebe5a638862e5ee5907031b3ae,1101.0348695652174,17179869184.0,0.22472823082966623,
47,83606e8e239e31cc1af595d7a2f50fe9,select,800862733,8761364960,0,0.0943882915479541,0,1,175227299200,1,82934A,,2024-04-14 12:26:42,10.939908424980988,218.79816849961975,0.0006357279084551,0.78,False,False,normal,False,False,0,1,immediate,83606e8e239e31cc1af595d7a2f50fe9,1101.0348695652174,17179869184.0,0.28772471116863413,0.28772471116863413
48,0cd964b697e78f81da2243dd5e421482,select,668798337,61543808629,0,0.6335621224770723,0,1,1230876172580,1,29074A,,2024-04-14 12:27:06,92.02147377498638,1840.4294754997277,0.0004238186056367,4.5,False,False,normal,False,False,0,1,immediate,0cd964b697e78f81da2243dd5e421482,1101.0348695652174,17179869184.0,0.4991073813264107,0.8564582860452703
49,5365e7d55ea1d0ea9341e06f7200639a,select,15119833037,30508653718,0,0.3283579403655118,0,1,610173074360,1,241739A,,2024-04-14 12:27:45,2.01779038454603,40.3558076909206,0.0006357279084551,4.66,False,False,normal,False,False,0,1,immediate,5365e7d55ea1d0ea9341e06f7200639a,1101.0348695652174,17179869184.0,1.1686279079278534,1.1686279079278534
50,4cb7d81fcb3dd80916101acf1a8fd862,select,373325180,42740928443,0,0.4302740709214853,0,1,854818568860,1,228863A,,2024-04-14 12:27:46,114.48713007518003,2289.742601503601,0.0006357279084551,3.05,False,False,normal,False,False,0,1,immediate,4cb7d81fcb3dd80916101acf1a8fd862,1101.0348695652174,17179869184.0,0.3834239330949511,0.3834239330949511
51,34bf811d3347dc0e886cacbe5d3eacea,select,2658703516,248573600194,0,1.0058862310938068,0,47,119315328093519,1,"228578A,1013A,59278A,257A,2782A,228438A,279621A,83053A,262A,2105A,241338A,214A,229257A,241722A,229122A,228455A,29078A,242131A,30106A,82878A,20A,241486A,241366A,29953A,97062A,59233A,327A,2A,134122A,29124A,1512A,4723A,96975A,83005A,1460A,24A,54A,242044A,59809A,1326A,185A,107745A,82967A,1325A,241719A,256902A,59A",,2024-04-14 12:27:49,93.4942909951882,44877.25967769034,0.0010595465140919,8.76,False,False,normal,False,False,0,1,immediate,34bf811d3347dc0e886cacbe5d3eacea,1101.0348695652174,17179869184.0,0.8058694523573793,2.0543314177592458
52,cb919cdb31d71503f8fa6ab636292e8d,select,584354206,34130578089,0,0.3444328423966857,0,1,682611561780,1,59258A,,2024-04-14 12:28:44,58.40734564508294,1168.1469129016589,0.0008476372112735,2.49,False,False,normal,False,False,0,1,immediate,cb919cdb31d71503f8fa6ab636292e8d,1101.0348695652174,17179869184.0,0.39212133737553884,0.39212133737553884
53,f027f43970c95da46ac270a372468871,select,3370166936,22503976883,0,0.2289567529725482,0,3,900159075320,1,"453A,241711A,29465A",,2024-04-14 12:28:47,6.677407176069927,267.0962870427971,0.0006357279084551,2.12,False,False,normal,False,False,0,1,immediate,f027f43970c95da46ac270a372468871,1101.0348695652174,17179869184.0,0.4943135684814877,1.1654164717707056
54,5090ec3933154b846a0ff6249c5f8cbb,update,26069328835,0,428442683,0.0317904464959509,0,2,0,1,"161A,241407A",10807A,2024-04-14 12:28:53,0.0,0.0,0.0008476372112735,4.42,False,False,normal,True,False,0,0,immediate,5090ec3933154b846a0ff6249c5f8cbb,1101.0348695652174,17179869184.0,1.5832071691431742,
55,9898417a5cd1abbf5fa712bf67f35600,select,279334421,24610200566,0,0.2798513082934225,0,2,738306016951,1,"22A,228996A",,2024-04-14 12:29:04,88.10300025652694,2643.0900076958083,0.0,1.96,False,False,normal,False,False,0,1,immediate,9898417a5cd1abbf5fa712bf67f35600,1101.0348695652174,17179869184.0,0.2758047700567214,0.2758047700567214
56,49daf14a049142f47aee89d74f8f9cb9,select,3993682054,54159359353,0,0.5474013113473855,0,2,1624780780590,1,"300683A,228975A",,2024-04-14 12:29:13,13.561259664813567,406.837789944407,0.0008476372112735,4.44,False,False,normal,False,False,0,1,immediate,49daf14a049142f47aee89d74f8f9cb9,1101.0348695652174,17179869184.0,0.6101208620186804,0.6101208620186804
57,05e7f273c96af6574faed7d5cfe83200,select,685215120,28693445641,0,0.2892923633755073,0,1,573868912820,1,29670A,,2024-04-14 12:29:17,41.87509119909672,837.5018239819343,0.0010595465140919,2.12,False,False,normal,False,False,0,1,immediate,05e7f273c96af6574faed7d5cfe83200,1101.0348695652174,17179869184.0,0.3020655758611424,0.3020655758611424
58,7c2fe786131333fc8b7378fae1e6a207,select,10811466621,23349768404,0,0.2471675686332861,0,1,466995368080,1,4806A,,2024-04-14 12:29:35,2.1597225633241863,43.194451266483725,0.0004238186056367,3.42,False,False,normal,False,False,0,1,immediate,7c2fe786131333fc8b7378fae1e6a207,1101.0348695652174,17179869184.0,0.9480220533551397,0.9480220533551397
59,6688860f10872e88a037f12afe19e4cb,select,402416606,52361725495,0,0.5248163207216427,0,2,1570851764850,1,"82997A,29741A",,2024-04-14 12:29:35,130.1182026643304,3903.546079929912,0.0006357279084551,3.71,False,False,normal,False,False,0,1,immediate,6688860f10872e88a037f12afe19e4cb,1101.0348695652174,17179869184.0,0.4398828175109709,0.4398828175109709
60,7beb4decc5ca45bc2e62f8101d53a84b,select,1244953539,13668991498,0,0.1391056414066434,0,1,273379829960,1,233A,,2024-04-14 12:29:37,10.979519371445395,219.5903874289079,0.0006357279084551,1.16,False,False,normal,False,False,0,1,immediate,7beb4decc5ca45bc2e62f8101d53a84b,1101.0348695652174,17179869184.0,0.32148873479979434,0.32148873479979434
