query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load
4aa4db9e047aeee70ad32360d3cd3658,select,1685294311,473439284,0,0.006946645965938526,0,1,9468785680,1.0,230A,,2024-04-14 12:14:19,0.28092380120779986,5.618476024155997,0.0002640612622128334,2.03
6831f93208a2e701c9189bd7168b0c45,insert,530971838,0,155941334,0.0074146459500608036,0,1,0,1.0,1186A,2142A,2024-04-14 12:14:41,0.0,0.0,0.0007921837866385001,1.84
226c5b151bb91c26a15693e19f761a53,select,2058523242,329804522,0,0.006760955409565738,0,1,6596090440,1.0,20A,,2024-04-14 12:14:53,0.16021413568280712,3.2042827136561423,0.0006161429451632779,1.91
6bf6b19dd7ba8a67a81fa101afece7b8,delete,273566182,0,2608279,0.007338864465417645,0,1,0,1.0,9A,24A,2024-04-14 12:14:54,0.0,0.0,8.802042073761112e-05,1.42
7951eaf8ef203083d5af297911d6a307,delete,5891386882,0,3043727,0.007177904154512787,0,2,0,1.0,"300677A,1043A",15A,2024-04-14 12:14:56,0.0,0.0,0.0002640612622128334,2.28
d5dc4df5020a8ef1ca90dc005051f227,select,3992497705,220918964,0,0.013111816267977293,0,1,4418379280,1.0,29050A,,2024-04-14 12:14:56,0.05533352310342781,1.1066704620685561,8.802042073761112e-05,3.29
ccf839969a672d09388bdd4a6d10c8d7,select,3516654456,702442182,0,0.012137596442715106,0,2,21073265460,1.0,"476A,229617A",,2024-04-14 12:14:57,0.19974728560593047,5.992418568177913,8.802042073761112e-05,3.52
7c083aa4ebfbbd5c7cd98e2eab84fba7,delete,1920229469,0,11108837,0.012244273055931001,0,2,0,1.0,"2245A,228623A",598A,2024-04-14 12:15:04,0.0,0.0,0.0002640612622128334,2.61
07b3d67d5f8f74e812590ee4c848d9c9,select,1541666657,158679744,0,0.00691513639263746,0,1,3173594880,1.0,34A,,2024-04-14 12:15:11,0.10292740215889615,2.058548043177923,0.0002640612622128334,1.69
70eeb709cb2cdafb169a3e11df120a61,delete,1567672169,0,2071153,0.004327163318408691,0,2,0,1.0,"2047A,228938A",1117A,2024-04-14 12:15:16,0.0,0.0,8.802042073761112e-05,1.06
272a54b979bb9bcbe30338f82d4ac054,select,264693341,213573877,0,0.004368944203996566,0,2,6407216310,1.0,"29114A,1301A",,2024-04-14 12:15:20,0.8068728748261181,24.206186244783545,0.00044010210368805564,1.07
3fd6028d1bda6d5c4a26ebcd66db3385,insert,3653586150,0,274725112,0.008103321387962886,0,3,0,1.0,"82762A,59360A,5A",318A,2024-04-14 12:15:38,0.0,0.0,0.0002640612622128334,2.75
2e189bb2b74ebce07f13ee22c456a5c1,select,4125058529,341581362,0,0.008776685617134577,0,2,10247440860,1.0,"97114A,2560A",,2024-04-14 12:15:41,0.08280642798123071,2.4841928394369215,0.00017604084147522224,2.63
ab7790b9610c50e3b71f9f7fd1901630,select,876885259,681278255,0,0.008421724632650904,0,2,20438347650,1.0,"125A,82872A",,2024-04-14 12:15:47,0.7769297613429261,23.307892840287785,0.00017604084147522224,2.39
5acd578e34267731475fb27b0cc5e0b8,select,151764351,367564748,0,0.007719184174219935,0,1,7351294960,1.0,56A,,2024-04-14 12:15:48,2.4219439254215898,48.4388785084318,0.0005281225244256667,1.83
0c9dedf787f8ed8038c1eaa8b0175ad2,select,1812592863,939083480,0,0.014712698770855884,0,1,18781669600,1.0,256840A,,2024-04-14 12:15:58,0.5180884793100943,10.361769586201884,0.0002640612622128334,3.96
05d99073bd5149ed0dd2d1ed4be87641,select,3648108830,311012034,0,0.014000237995873303,0,2,9330361020,1.0,"257031A,59364A",,2024-04-14 12:16:00,0.08525294844342678,2.5575884533028033,0.0003520816829504445,3.49
7d15b0765467129b0ebf1538682af4d9,select,1744162418,240619798,0,0.012513568807236601,0,2,7218593940,1.0,"1080A,2936A",,2024-04-14 12:16:05,0.13795721976162886,4.1387165928488665,0.0003520816829504445,2.85
1f6e298acab0a3398b650b404672a6d7,insert,814220646,0,368808775,0.009910980858667607,0,2,0,1.0,"713A,59391A",8A,2024-04-14 12:16:06,0.0,0.0,0.0005281225244256667,2.86
0883806d3be59da8de7adc2ade51dea9,delete,15709056392,0,1126569,0.025882950290896434,0,1,0,1.0,53A,228A,2024-04-14 12:16:07,0.0,0.0,0.0003520816829504445,7.31
fa8ea9b584e7f9ba755d1dc600316e5f,select,2578623922,860265335,0,0.016828007153098807,0,1,17205306700,1.0,256800A,,2024-04-14 12:16:10,0.3336141139700479,6.672282279400958,0.0006161429451632779,4.4
114373615bf5d7423f305f38f53d5b96,select,1190917204,319588801,0,0.005957459594908999,0,2,9587664043,1.0,"59578A,59382A",,2024-04-14 12:16:14,0.26835518067653824,8.050655420296147,0.0006161429451632779,1.62
5dae97be07ee00967dcb77745ece9b65,select,1435958679,350636451,0,0.011964309593216456,0,1,7012729020,1.0,476A,,2024-04-14 12:16:17,0.24418282790991092,4.8836565581982185,0.00044010210368805564,2.8
