query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load
f758bdda695c698efbd9baed60390ce4,insert,1372500783,0,3640550,0.003758611934385027,0,1,0,1.0,51A,389A,2024-04-14 12:14:53,0.0,0.0,0.00031699070160608623,1.39
334ca01054c46693022897a2dd200178,select,1607473169,2732367,0,0.003515684981787736,0,1,54647340,1.0,242115A,,2024-04-14 12:14:59,0.0016997901132619153,0.03399580226523831,0.00010566356720202873,1.3
98c087626d76707bf9d20eeb9900879f,select,1466602027,13672866,0,0.0064599184793942615,0,1,273457320,1.0,228527A,,2024-04-14 12:15:07,0.009322819516326769,0.18645639032653538,0.00042265426880811494,2.23
245fe249d20201f2d06e761f6d4fc682,insert,513444672,0,1404108,0.002195557789351226,0,2,0,1.0,"241563A,29779A",15A,2024-04-14 12:15:09,0.0,0.0,0.00042265426880811494,0.75
e797f43fba1488e1970a36e3ae4a9ef7,select,1676968011,21844792,0,0.0038657878262861553,0,1,436895840,1.0,59547A,,2024-04-14 12:15:24,0.01302636177715378,0.2605272355430756,0.00021132713440405747,1.6
e6e0f22f0fd1fa28553125cd9b112a92,select,1166062313,1453030,0,0.0034728639495972633,0,1,29060600,1.0,229609A,,2024-04-14 12:15:27,0.001246099787121754,0.024921995742435078,0.00021132713440405747,1.2
3344a6475382072c544f74396fb913e8,insert,11361969420,0,10232832,0.017758856052481366,0,2,0,1.0,"82877A,241812A",332A,2024-04-14 12:15:31,0.0,0.0,0.00031699070160608623,7.17
4b4e896346043c97ddaa3017e0a0fd38,select,2771787915,4171098,0,0.003856048264276503,0,1,83421960,1.0,300683A,,2024-04-14 12:15:49,0.001504840243161245,0.0300968048632249,0.00010566356720202873,1.59
0d47ab5404221c205d44ddbe48936796,select,407671716,16471245,0,0.008052815975176026,0,1,329424900,1.0,1286A,,2024-04-14 12:15:49,0.040403207663295436,0.8080641532659086,0.00021132713440405747,2.55
d8581799fb582bd3961b336af6f41e63,select,36575664321,1505846,0,0.03821241509402192,0,1,30116920,1.0,59941A,,2024-04-14 12:15:59,4.1170708118496566e-05,0.0008234141623699314,0.0006339814032121725,16.85
8c1a8dcaf3ae3d369c3a106fb4574a9d,select,289425847,61511059,0,0.0016724978822150887,0,1,1230221180,1.0,229009A,,2024-04-14 12:16:08,0.21252787073989282,4.250557414797857,0.00031699070160608623,1.14
310ede40e828dbc6821c909a7a3ec213,select,1220172031,24517652,0,0.009134392822772553,0,2,735529560,1.0,"710A,83008A",,2024-04-14 12:16:22,0.020093602686423157,0.6028080805926948,0.00042265426880811494,3.07
8603fabaa52b202ffc7edb9fcd459902,select,211062187,11616448,0,0.00300787421438181,0,1,232328960,1.0,29455A,,2024-04-14 12:16:23,0.05503803483283341,1.1007606966566683,0.00031699070160608623,1.02
ffa3c11133148f9f7e480b7e31adcb38,delete,5230833604,0,34743,0.009411370285582882,0,1,0,1.0,97019A,260A,2024-04-14 12:16:25,0.0,0.0,0.0008453085376162299,3.55
e147a36fab807d97f3bb419a118a9f1a,update,2925689976,0,767979,0.008410594180291107,0,1,0,1.0,257302A,57A,2024-04-14 12:16:50,0.0,0.0,0.00031699070160608623,2.91
6b0383a5183ae9029ae7c83fb883e3b8,select,3244137943,38773226,0,0.006912665526217637,0,2,1163196780,1.0,"279429A,241893A",,2024-04-14 12:17:03,0.0119517809295571,0.358553427886713,0.00021132713440405747,2.89
65483ee6bc7472357c198747c6c276b1,insert,145285862,0,30682684,0.0021911061820607375,0,1,0,1.0,118888A,1615A,2024-04-14 12:17:10,0.0,0.0,0.0005283178360101438,1.38
5d399dd219474fecc4b820ea8b3cbabb,select,771152517,1746729,0,0.008217129571084269,0,1,34934580,1.0,29573A,,2024-04-14 12:17:12,0.002265088891618051,0.045301777832361015,0.00021132713440405747,2.51
